Country,Site,Time_Period,Absolute_Time,Unique,Culture,Reference,Species,Species_Sum,Percentage,Abundance,Absolute,Stetigkeit_(%_der_Fundplätze),Presence_Absence,Semi_Quantitative_old,Semi_Quantitative,Notes,...18
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,10,NA,NA,x,xx,x,NA,NA
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,40,NA,NA,x,xxxx,xx,NA,NA
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum dicoccum,Triticum dicoccum,NA,22,NA,NA,x,xxx,x,NA,NA
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum monococcum,Triticum monococcum,NA,3.8,NA,NA,x,x,x,NA,NA
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum cf. Spelta,Triticum cf. Spelta,NA,4.1,NA,NA,x,x,x,NA,NA
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,14.3,NA,NA,x,xx,x,NA,NA
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Panicum miliaceum,Panicum miliaceum,NA,1.6,NA,NA,x,x,x,NA,NA
DK,Baltic Sea Coast/Islands,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Avena sp.,Avena sp.,NA,4.1,NA,NA,x,x,x,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,19,NA,NA,x,xx,x,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,31.7,NA,NA,x,xxxx,xx,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum dicoccum,Triticum dicoccum,NA,17,NA,NA,x,xx,x,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum monococcum,Triticum monococcum,NA,1.4,NA,NA,x,x,x,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum cf. Spelta,Triticum cf. Spelta,NA,12.5,NA,NA,x,xx,x,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,5.6,NA,NA,x,x,x,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Avena sp.,Avena sp.,NA,9.8,NA,NA,x,x,x,NA,NA
DK,Middle Jutland,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Avena sativa,Avena sativa,NA,3,NA,NA,x,x,x,NA,NA
DK,North Sea Coast/Thy,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,7.9,NA,NA,x,x,x,NA,NA
DK,North Sea Coast/Thy,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,31.7,NA,NA,x,xxxx,xx,NA,NA
DK,North Sea Coast/Thy,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum dicoccum,Triticum dicoccum,NA,25.2,NA,NA,x,xxx,xx,NA,NA
DK,North Sea Coast/Thy,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum monococcum,Triticum monococcum,NA,6.3,NA,NA,x,x,x,NA,NA
DK,North Sea Coast/Thy,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum cf. Spelta,Triticum cf. Spelta,NA,14.1,NA,NA,x,xx,x,NA,NA
DK,North Sea Coast/Thy,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,10.5,NA,NA,x,xx,x,NA,NA
DK,North Sea Coast/Thy,MBA,1500-1100,NA,Unknown,"Effenberger 2018, Abb. 31",Avena sp.,Avena sp.,NA,4.3,NA,NA,x,x,x,NA,NA
DK,Southern Scandinavia/North Sea Coast,MBA,1500-1100,1,Unknown,Stika/Heiss 2014,Vicia faba,Vicia faba,NA,NA,0,NA,0,0,0,NA,NA
DK,Southern Scandinavia/North Sea Coast,MBA,1500-1100,NA,Unknown,Stika/Heiss 2014,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
DK,Southern Scandinavia/North Sea Coast,MBA,1500-1100,NA,Unknown,Stika/Heiss 2014,Linum usitatissimum,Linum usitatissimum,NA,NA,1,NA,x,x,x,NA,NA
G,Mecklenburg-Vorpommern,EBA,1800-1500,1,Unknown,"Effenberger 2018, Abb. 28",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,26.3,NA,NA,x,xxx,xx,NA,NA
G,Mecklenburg-Vorpommern,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum dicoccum,Triticum dicoccum,NA,36.6,NA,NA,x,xxxx,xx,NA,NA
G,Mecklenburg-Vorpommern,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum monococcum,Triticum monococcum,NA,5.3,NA,NA,x,x,x,NA,NA
G,Mecklenburg-Vorpommern,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum spelta,Triticum spelta,NA,21.1,NA,NA,x,xxx,x,NA,NA
G,Mecklenburg-Vorpommern,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,5.3,NA,NA,x,x,x,NA,NA
G,Mecklenburg-Vorpommern,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Avena sp.,Avena sp.,NA,5.4,NA,NA,x,x,x,NA,NA
G,"Schleswig, Brd. Gram, Vojens house IV",EBA,1800-1500,1,Unknown,"Robinson 2003, Table 5",Hordeum vulgare,Hordeum vulgare,NA,30.5,1932.5,NA,x,xxx,xx,NA,NA
G,"Schleswig, Brd. Gram, Vojens house IV",EBA,1800-1500,NA,Unknown,"Robinson 2003, Table 5",Hordeum nudum,Hordeum vulgare nudum,NA,55,3464,NA,x,xxxx,xxx,NA,NA
G,"Schleswig, Brd. Gram, Vojens house IV",EBA,1800-1500,NA,Unknown,"Robinson 2003, Table 5",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,7,436.5,NA,x,x,x,NA,NA
G,"Schleswig, Brd. Gram, Vojens house IV",EBA,1800-1500,NA,Unknown,"Robinson 2003, Table 5",Triticum dicoccum,Triticum dicoccum,NA,2.5,154,NA,x,x,x,NA,NA
G,"Schleswig, Brd. Gram, Vojens house IV",EBA,1800-1500,NA,Unknown,"Robinson 2003, Table 5",Triticum spelta,Triticum spelta,NA,3,210.5,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,EBA,1800-1500,1,Unknown,"Effenberger 2018, Abb. 28",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,21.8,NA,NA,x,xxx,x,NA,NA
G,South Schleswig-Holstein,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,1.3,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum dicoccum,Triticum dicoccum,NA,29.3,NA,NA,x,xxxx,xx,NA,NA
G,South Schleswig-Holstein,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum monococcum,Triticum monococcum,NA,15.2,NA,NA,x,xx,x,NA,NA
G,South Schleswig-Holstein,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum spelta,Triticum spelta,NA,20.2,NA,NA,x,xxx,x,NA,NA
G,South Schleswig-Holstein,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,7.7,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,EBA,1800-1500,NA,Unknown,"Effenberger 2018, Abb. 28",Avena sp.,Avena sp.,NA,4.5,NA,NA,x,x,x,NA,NA
G,Southern Scandinavia/North Sea Coast,EBA,1100-600,1,Unknown,Stika/Heiss 2014,Vicia faba,Vicia faba,NA,NA,0,NA,0,0,0,NA,NA
G,Southern Scandinavia/North Sea Coast,EBA,1100-600,NA,Unknown,Stika/Heiss 2014,Camelina sativa,Camelina sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Southern Scandinavia/North Sea Coast,EBA,1100-600,NA,Unknown,Stika/Heiss 2014,Linum usitatissimum,Linum usitatissimum,NA,NA,1,NA,x,x,x,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,<=50,NA,x,x,x,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,<=50,NA,x,x,x,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,<100,NA,x,xx,xx,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,<100,NA,x,xx,xx,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,0,NA,0,0,0,NA,NA
G,Oldendrop/Ldkr. Leer,EIA,800-500,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Brandenburg,LBA,1100-600,1,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,11.4,NA,NA,x,xx,x,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,14.7,NA,NA,x,xx,x,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum dicoccum,Triticum dicoccum,NA,28.7,NA,NA,x,xxxx,xx,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum monococcum,Triticum monococcum,NA,3.2,NA,NA,x,x,x,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum spelta,Triticum spelta,NA,5.1,NA,NA,x,x,x,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,8.7,NA,NA,x,x,x,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Panicum miliaceum,Panicum miliaceum,NA,19.8,NA,NA,x,xxx,x,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sp.,Avena sp.,NA,5.2,NA,NA,x,x,x,NA,NA
G,Brandenburg,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sativa,Avena sativa,NA,5.1,NA,NA,x,x,x,NA,NA
G,Harz Area,LBA,1100-600,1,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,19.2,NA,NA,x,xxx,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,1.6,NA,NA,x,x,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum dicoccum,Triticum dicoccum,NA,24.1,NA,NA,x,xxxx,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum monococcum,Triticum monococcum,NA,8.2,NA,NA,x,x,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum spelta,Triticum spelta,NA,6.5,NA,NA,x,x,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,6.6,NA,NA,x,x,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Panicum miliaceum,Panicum miliaceum,NA,24.1,NA,NA,x,xxxx,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Setaria italica,Setaria italica,NA,3.3,NA,NA,x,x,x,NA,NA
G,Harz Area,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sp.,Avena sp.,NA,6.3,NA,NA,x,x,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,21.2,NA,NA,x,xxxx,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,15.7,NA,NA,x,xxx,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum dicoccum,Triticum dicoccum,NA,10.1,NA,NA,x,xx,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum spelta,Triticum spelta,NA,10,NA,NA,x,xx,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,9.8,NA,NA,x,xx,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Panicum miliaceum,Panicum miliaceum,NA,15.7,NA,NA,x,xxx,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Setaria italica,Setaria italica,NA,3.2,NA,NA,x,x,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sp.,Avena sp.,NA,8.6,NA,NA,x,xx,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena fatua,Avena sp.,NA,1.2,NA,NA,x,x,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sativa,Avena sativa,NA,1.6,NA,NA,x,x,x,NA,NA
G,Mecklenburg-Vorpommern,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Secale cereale,Secale cereale,NA,3,NA,NA,x,x,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,1,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,16.3,NA,NA,x,xxx,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,19.2,NA,NA,x,xxx,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum dicoccum,Triticum dicoccum,NA,26.2,NA,NA,x,xxxx,xx,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum monococcum,Triticum monococcum,NA,1.9,NA,NA,x,x,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum spelta,Triticum spelta,NA,7,NA,NA,x,xx,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,5.6,NA,NA,x,x,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Panicum miliaceum,Panicum miliaceum,NA,13.6,NA,NA,x,xx,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Setaria italica,Setaria italica,NA,3.2,NA,NA,x,x,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sp.,Avena sp.,NA,5.4,NA,NA,x,x,x,NA,NA
G,Niedersachsen Riverine Areas,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Secale cereale,Secale cereale,NA,1.6,NA,NA,x,x,x,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,1,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,30.2,NA,NA,x,xxxx,xx,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,30.1,NA,NA,x,xxx,xx,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum dicoccum,Triticum dicoccum,NA,8.7,NA,NA,x,x,x,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum spelta,Triticum spelta,NA,8.9,NA,NA,x,x,x,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,5.1,NA,NA,x,x,x,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Panicum miliaceum,Panicum miliaceum,NA,4.9,NA,NA,x,x,x,NA,NA
G,North Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sp.,Avena sp.,NA,12.1,NA,NA,x,xx,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,1,Unknown,Kučan 2007,Hordeum vulgare,Hordeum vulgare,NA,NA,699,60,x,xxx,x,NA,>100
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Hordeum vulgare nudum,Hordeum vulgare nudum,NA,NA,1,1,x,x,x,NA,1-2
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Avena sativa,Avena sativa,NA,NA,1,1,x,x,x,NA,1-2
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Avena fatua,Avena sp.,NA,NA,<=50,NA,x,x,x,NA,<=50
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Avena sp.,Avena sp.,NA,NA,<=50,NA,x,x,x,NA,<=50
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Triticum dicoccum,Triticum dicoccum,NA,NA,51,20,x,xx,x,NA,<=100
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Triticum monococcum,Triticum monococcum,NA,NA,25,11,x,x,x,NA,<=50
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Triticum spelta,Triticum spelta,NA,NA,0,NA,0,0,0,NA,0
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Triticum aestivum s.l.,Triticum aestivum s.l.,NA,NA,2,2,x,x,x,NA,1-2
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Secale cereale,Secale cereale,NA,NA,0,NA,0,0,0,NA,0
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Panicum miliaceum,Panicum miliaceum,NA,NA,73,17,x,xx,x,NA,<=100
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Linum usitatissimum,Linum usitatissimum,NA,NA,1564,116,x,xxx,x,NA,>100
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Camelina sativa,Camelina sativa,NA,NA,4821,89,x,xxxx,xxx,NA,>100
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Vicia faba var. Minor,Vicia faba var. Minor,NA,NA,1,1,x,x,x,NA,1-2
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Pisum sativum,Pisum sativum,NA,NA,0,NA,0,0,0,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Corylus avellana,Corylus avellana,NA,NA,3,3,x,x,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Crataegus monogyna,Crataegus monogyna,NA,NA,4,3,x,x,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Fragraria vesca,Fragraria sp.,NA,NA,1,1,x,x,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Juniperus communis,Juniperus communis,NA,NA,1,1,x,x,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Malus sylvestris,Malus sylvestris,NA,NA,1,1,x,x,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Prunus spinosa,Prunus spinosa,NA,NA,116,5,x,xx,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Rosa sp. Brst.,Rosa sp. Brst.,NA,NA,7,3,x,x,x,NA,NA
G,Rodenkirchen/Ldkr. Wesermarsch,LBA,1000-800,NA,Unknown,Kučan 2007,Rubus fruticosus,Rubus sp.,NA,NA,19,4,x,x,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,25.9,NA,NA,x,xxxx,xx,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,9,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum dicoccum,Triticum dicoccum,NA,21.2,NA,NA,x,xxx,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum monococcum,Triticum monococcum,NA,3.3,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum spelta,Triticum spelta,NA,10,NA,NA,x,xx,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,8.6,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Panicum miliaceum,Panicum miliaceum,NA,13.8,NA,NA,x,xx,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sp.,Avena sp.,NA,5.1,NA,NA,x,x,x,NA,NA
G,South Schleswig-Holstein,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Secale cereale,Secale cereale,NA,3.3,NA,NA,x,x,x,NA,NA
G,Southern North Sea Coast,LBA,1100-600,1,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare (hulled),Hordeum vulgare (hulled),NA,31.6,NA,NA,x,xxxx,xx,NA,NA
G,Southern North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Hordeum vulgare nudum,Hordeum vulgare nudum,NA,19.8,NA,NA,x,xx,x,NA,NA
G,Southern North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum dicoccum,Triticum dicoccum,NA,17.1,NA,NA,x,xx,x,NA,NA
G,Southern North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum monococcum,Triticum monococcum,NA,6.6,NA,NA,x,x,x,NA,NA
G,Southern North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Triticum aest/dur/turg,Triticum aest/dur/turg,NA,6.1,NA,NA,x,x,x,NA,NA
G,Southern North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Panicum miliaceum,Panicum miliaceum,NA,8.4,NA,NA,x,x,x,NA,NA
G,Southern North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sp.,Avena sp.,NA,8.2,NA,NA,x,x,x,NA,NA
G,Southern North Sea Coast,LBA,1100-600,NA,Unknown,"Effenberger 2018, Abb. 30",Avena sativa,Avena sativa,NA,2.1,NA,NA,x,x,x,NA,NA
